run,operation,started,time,status,label,batch_size,prob,epochs,tsample,tsr_stop,sc_true,sc_false,lr,sample_file,theta,tauRho,loss_type,loss_train,max_acc_train,loss_test,acc_test,acc_train,max_acc_test,hidden_size,path,bin_duration,blacklist_path,modes,n_sample_per_object,remove_outlier,save_dir,selection,tactile_path,threshold,trajectory_path,video_path,checkpoint_dir,data_dir,step,acc/test,acc/train,loss/test,loss/train,output_size,weightFunction,l1_loss/test,l1_loss/train,l2_loss/test,l2_loss/train,tsr_start
95fd40f9,vtsnn:tact,2020-04-16 19:01:11,0:20:00,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=50 sc_true=120 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,120,50,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.0703125,1892.2991943359375,461.9086608886719,20,,0.05428750440478325,0.05355937406420708,462.2085876464844,448.5755920410156,
4741c862,vtsnn:tact,2020-04-16 18:41:04,0:20:06,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=50 sc_true=60 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,60,50,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.05156249925494194,1482.03662109375,325.9703674316406,20,,0.05140547826886177,0.050752539187669754,429.4662170410156,418.0102233886719,
cf5bb434,vtsnn:tact,2020-04-16 18:21:18,0:19:46,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=25 sc_true=250 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,250,25,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.13124999403953552,0.14218750596046448,1307.5814208984375,1066.3616943359375,20,,0.04851016029715538,0.04759678617119789,435.07989501953125,417.9396667480469,
dbd4f44a,vtsnn:tact,2020-04-16 18:01:48,0:19:29,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=25 sc_true=120 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,120,25,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.13750000298023224,0.13124999403953552,556.4303588867188,197.55165100097656,20,,0.046258602291345596,0.04509131237864494,354.2535095214844,333.8179016113281,
72be83ed,vtsnn:tact,2020-04-16 17:42:29,0:19:19,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=25 sc_true=60 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,60,25,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.10625000298023224,0.12031249701976776,462.4102478027344,45.76877975463867,20,,0.04686133190989494,0.04550078511238098,369.8815612792969,345.3053894042969,
b9ad8928,vtsnn:tact,2020-04-16 17:22:23,0:20:05,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=50 sc_true=250 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,250,50,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.0625,0.07187499850988388,1112.6312255859375,1213.60546875,20,,0.0489855520427227,0.04958007484674454,395.0309753417969,406.16558837890625,
fa8949e0,vtsnn:tact,2020-04-16 17:02:14,0:20:09,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=50 sc_true=120 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,120,50,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.05781250074505806,270.5312194824219,515.577880859375,20,,0.05264297127723694,0.05326864868402481,425.095703125,434.9134826660156,
4a3b1778,vtsnn:tact,2020-04-16 15:31:04,1:31:09,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=50 sc_true=60 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,60,50,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.0546875,166.4357452392578,200.9432373046875,20,,0.05013945326209068,0.05091874673962593,408.5964050292969,419.3872985839844,
048c886a,vtsnn:tact,2020-04-16 13:47:34,3:03:34,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_200 epochs=4000 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=15 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,4000,200,200,60,15,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,3990,0.40625,0.7953125238418579,34.52812576293945,23.533842086791992,20,,0.1877754032611847,0.1874975860118866,949.8292846679688,949.0379028320312,
452949d5,vtsnn:tact,2020-04-16 13:40:52,1:50:11,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=25 sc_true=250 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,250,25,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1490,0.15625,0.17343750596046448,968.5086059570312,1031.84130859375,20,,0.0431019589304924,0.043268848210573196,347.6061706542969,349.4932861328125,
98ad2150,vtsnn:tact,2020-04-16 13:06:07,0:34:44,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=25 sc_true=120 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,120,25,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.08749999850988388,0.15312500298023224,208.2711181640625,208.0823974609375,20,,0.04209882766008377,0.04235772043466568,304.3026428222656,304.35662841796875,
9427bdb7,vtsnn:tact,2020-04-16 12:34:35,0:31:32,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=25 sc_true=60 tauRho=1 theta=10 tsample=500 tsr_stop=200,8,,1500,500,200,60,25,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.10000000149011612,0.12968750298023224,72.39984893798828,75.0097885131836,20,,0.04331836476922035,0.04347158595919609,319.6006774902344,316.5590515136719,
35967441,vtsnn:tact,2020-04-16 12:33:58,1:13:35,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_200 epochs=4000 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=15 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,4000,200,200,60,15,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,3990,0.40625,0.7890625,34.049251556396484,23.87481689453125,20,,0.1974492222070694,0.1973589062690735,1118.902587890625,1107.50634765625,
4e233055,vtsnn:tact,2020-04-16 00:33:42,0:19:45,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=50 sc_true=250 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,250,50,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.07343749701976776,2468.143798828125,1316.6981201171875,20,,0.05089414119720459,0.0504993200302124,429.7184753417969,421.02960205078125,
c30f3108,vtsnn:tact,2020-04-16 00:13:58,0:19:44,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=50 sc_true=120 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,120,50,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.08906249701976776,2079.59326171875,512.6377563476562,20,,0.057478129863739014,0.056849606335163116,492.95587158203125,480.5180358886719,
5be912c6,vtsnn:tact,2020-04-15 23:54:19,0:19:38,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=50 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,60,50,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.06875000149011612,0.04843749850988388,1309.9149169921875,194.66847229003906,20,,0.047421880066394806,0.04664747044444084,389.9273376464844,377.9244079589844,
9d1419fa,vtsnn:tact,2020-04-15 23:35:10,0:19:09,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=25 sc_true=250 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,250,25,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.13124999403953552,0.11562500149011612,1296.8414306640625,1049.2567138671875,20,,0.0499691441655159,0.049098726361989975,447.05987548828125,429.5566101074219,
d4bb30ee,vtsnn:tact,2020-04-15 23:16:28,0:18:41,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=25 sc_true=120 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,120,25,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.11874999850988388,0.1328125,611.2379760742188,209.7240753173828,20,,0.04292226955294609,0.0419725626707077,306.6582946777344,291.2705383300781,
bbefc2bf,vtsnn:tact,2020-04-15 22:57:57,0:18:31,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=25 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,60,25,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.10625000298023224,0.11874999850988388,648.8983764648438,47.49800109863281,20,,0.042085155844688416,0.04102275148034096,312.34844970703125,294.3892822265625,
645b2ec4,vtsnn:tact,2020-04-15 22:38:29,0:19:27,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=50 sc_true=250 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,250,50,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.05312500149011612,1231.1773681640625,1384.2698974609375,20,,0.04293984919786453,0.043308306485414505,347.7880859375,355.4141845703125,
bd8768a0,vtsnn:tact,2020-04-15 22:19:03,0:19:26,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=50 sc_true=120 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,120,50,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.0625,0.07187499850988388,284.30889892578125,433.9783630371094,20,,0.05339101701974869,0.05401464179158211,438.2887878417969,446.9396667480469,
02561a23,vtsnn:tact,2020-04-15 21:59:41,0:19:21,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=50 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,60,50,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.05000000074505806,0.0625,131.50889587402344,284.2527770996094,20,,0.05445782095193863,0.055134572088718414,455.48321533203125,463.36578369140625,
92d63685,vtsnn:tact,2020-04-15 21:31:16,0:25:01,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_200 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=15 sc_true=120 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,120,15,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,1500,0.3499999940395355,0.668749988079071,175.53587341308594,146.14308166503906,20,,0.20396482944488525,0.2017892599105835,1166.786376953125,1154.2952880859375,
1bd5b96c,vtsnn:tact,2020-04-15 21:31:12,0:28:28,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=25 sc_true=250 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,250,25,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.16249999403953552,0.14687499403953552,973.0556640625,1045.806396484375,20,,0.04422891139984131,0.04453770071268082,349.5205078125,353.2491760253906,
1fdf1f05,vtsnn:tact,2020-04-15 21:06:08,0:25:07,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_200 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=15 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,60,15,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,1500,0.40625,0.7015625238418579,32.73887252807617,25.739126205444336,20,,0.18430177867412567,0.1824982613325119,961.7916870117188,947.8203125,
0ced5f31,vtsnn:tact,2020-04-15 21:00:18,0:30:53,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=25 sc_true=120 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,120,25,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.11874999850988388,0.14687499403953552,204.71621704101562,210.1432647705078,20,,0.04047070071101189,0.04060440510511398,275.74932861328125,275.1926574707031,
a12e6447,vtsnn:tact,2020-04-15 20:16:51,0:49:17,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_200 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=15 sc_true=120 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,120,15,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,1500,0.40625,0.6546875238418579,172.45501708984375,143.783447265625,20,,0.23330079019069672,0.2335512489080429,1385.1795654296875,1381.0828857421875,
286720c8,vtsnn:tact,2020-04-15 20:08:42,0:52:52,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_100 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=15 sc_true=60 tauRho=1 theta=10 tsample=100 tsr_stop=100,8,,1500,100,100,60,15,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_100/,1500,0.3812499940395355,0.65625,66.15475463867188,54.12944412231445,20,,0.22118361294269562,0.2204526662826538,445.28399658203125,443.5179748535156,
65bfdd67,vtsnn:tact,2020-04-15 19:52:35,0:54:47,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_30 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=3 sc_true=20 tauRho=1 theta=10 tsample=30 tsr_stop=30,8,,1500,30,30,20,3,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_30/,1490,0.05000000074505806,0.05000000074505806,76.13333129882812,76.13331604003906,20,,0.0,0.0,0.0,0.0,
96722264,vtsnn:tact,2020-04-15 19:16:33,1:43:45,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_500 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=25 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,60,25,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,1500,0.07500000298023224,0.12656250596046448,48.75864791870117,48.0793342590332,20,,0.0431625060737133,0.043412402272224426,297.0511779785156,297.3720397949219,
6553f981,vtsnn:tact,2020-04-15 19:15:46,1:01:05,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_200 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=15 sc_true=60 tauRho=1 theta=10 tsample=200 tsr_stop=200,8,,1500,200,200,60,15,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,1490,0.4437499940395355,0.7171875238418579,32.4058723449707,25.541282653808594,20,,0.1585986316204071,0.15826515853405,729.0090942382812,718.1804809570312,
f601ba99,vtsnn:tact,2020-04-15 19:14:02,0:54:40,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_100 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=15 sc_true=60 tauRho=1 theta=10 tsample=100 tsr_stop=100,8,,1500,100,100,60,15,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_100/,1490,0.32499998807907104,0.660937488079071,66.66525268554688,55.642940521240234,20,,0.23981444537639618,0.24028900265693665,509.1748962402344,509.0881042480469,
fccb2d4b,vtsnn:tact,2020-04-15 19:11:49,0:40:46,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2_30 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=3 sc_true=20 tauRho=1 theta=10 tsample=30 tsr_stop=30,8,,1500,30,30,20,3,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2_30/,1490,0.05000000074505806,0.05000000074505806,76.13333129882812,76.13331604003906,20,,0.0,0.0,0.0,0.0,
a29d4fd7,vtsnn:prepare-data,2020-04-15 18:59:25,0:01:54,completed,bin_duration=0.013 blacklist_path=/…/blacklist.txt modes=tac n_sample_per_object=40 remove_outlier=0 save_dir=/…/data_VT_SNN_2_500 selection=grasp_lift_hold tactile_path=/…/aces_recordings threshold=1 trajectory_path=/…/traj_start_ends video_path=/…/prophesee_recordings,,,,,,,,,,,,,,,,,,,,,0.013,/datasets/eventdata/batch2/blacklist.txt,tac,40,0,/home/tasbolat/some_python_examples/data_VT_SNN_2_500/,grasp_lift_hold,/datasets/eventdata/batch2_new/aces_recordings/,1,/datasets/eventdata/batch2_new/traj_start_ends/,/datasets/eventdata/batch2_new/prophesee_recordings/,,,,,,,,,,,,,,
c2d6678c,vtsnn:prepare-data,2020-04-15 18:58:21,0:00:47,completed,bin_duration=0.0325 blacklist_path=/…/blacklist.txt modes=tac n_sample_per_object=40 remove_outlier=0 save_dir=/…/data_VT_SNN_2_200 selection=grasp_lift_hold tactile_path=/…/aces_recordings threshold=1 trajectory_path=/…/traj_start_ends video_path=/…/prophesee_recordings,,,,,,,,,,,,,,,,,,,,,0.0325,/datasets/eventdata/batch2/blacklist.txt,tac,40,0,/home/tasbolat/some_python_examples/data_VT_SNN_2_200/,grasp_lift_hold,/datasets/eventdata/batch2_new/aces_recordings/,1,/datasets/eventdata/batch2_new/traj_start_ends/,/datasets/eventdata/batch2_new/prophesee_recordings/,,,,,,,,,,,,,,
c94a4529,vtsnn:prepare-data,2020-04-15 18:57:15,0:00:24,completed,bin_duration=0.065 blacklist_path=/…/blacklist.txt modes=tac n_sample_per_object=40 remove_outlier=0 save_dir=/…/data_VT_SNN_2_100 selection=grasp_lift_hold tactile_path=/…/aces_recordings threshold=1 trajectory_path=/…/traj_start_ends video_path=/…/prophesee_recordings,,,,,,,,,,,,,,,,,,,,,0.065,/datasets/eventdata/batch2/blacklist.txt,tac,40,0,/home/tasbolat/some_python_examples/data_VT_SNN_2_100/,grasp_lift_hold,/datasets/eventdata/batch2_new/aces_recordings/,1,/datasets/eventdata/batch2_new/traj_start_ends/,/datasets/eventdata/batch2_new/prophesee_recordings/,,,,,,,,,,,,,,
11b01d71,vtsnn:prepare-data,2020-04-15 18:55:49,0:00:08,completed,bin_duration=0.21666 blacklist_path=/…/blacklist.txt modes=tac n_sample_per_object=40 remove_outlier=0 save_dir=/…/data_VT_SNN_2_30 selection=grasp_lift_hold tactile_path=/…/aces_recordings threshold=1 trajectory_path=/…/traj_start_ends video_path=/…/prophesee_recordings,,,,,,,,,,,,,,,,,,,,,0.21666666666666667,/datasets/eventdata/batch2/blacklist.txt,tac,40,0,/home/tasbolat/some_python_examples/data_VT_SNN_2_30/,grasp_lift_hold,/datasets/eventdata/batch2_new/aces_recordings/,1,/datasets/eventdata/batch2_new/traj_start_ends/,/datasets/eventdata/batch2_new/prophesee_recordings/,,,,,,,,,,,,,,
5dbfc62e,vtsnn:tact,2020-04-13 05:47:47,0:15:44,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,10,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.2874999940395355,1.0,288.7320251464844,0.8916923403739929,20,,0.15197235345840454,0.14999572932720184,3088.461669921875,3019.581298828125,
2d6ee1b7,vtsnn:tact,2020-04-13 05:31:57,0:15:50,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,7,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.24375000596046448,1.0,297.1494140625,0.7991922497749329,20,,0.18112695217132568,0.17876867949962616,4043.942138671875,3971.115234375,
0d026a89,vtsnn:tact,2020-04-13 05:16:06,0:15:51,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,10,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.21250000596046448,1.0,300.0392150878906,1.3260960578918457,20,,0.1535438895225525,0.15491338074207306,3135.92919921875,3183.676513671875,
2971f014,vtsnn:tact,2020-04-13 05:00:21,0:15:45,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,7,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.21250000596046448,1.0,307.3571472167969,0.8471539616584778,20,,0.17877885699272156,0.18001890182495117,4154.61376953125,4187.16943359375,
cea951a7,vtsnn:tact,2020-04-13 04:44:53,0:15:27,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.22499999403953552,1.0,381.33941650390625,5.910924434661865,20,,0.17085936665534973,0.1683545559644699,3245.58447265625,3125.37158203125,
d680c755,vtsnn:tact,2020-04-13 04:13:33,0:31:19,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,7,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.25,0.9984375238418579,341.5680236816406,5.6263651847839355,20,,0.25378844141960144,0.2518150210380554,6411.99609375,6330.26318359375,
d5a5852e,vtsnn:tact,2020-04-13 03:32:15,1:04:00,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,10,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.4124999940395355,1.0,213.52371215820312,9.57948112487793,20,,0.08488070964813232,0.08280687779188156,813.8739624023438,773.6337890625,
890debac,vtsnn:tact,2020-04-13 03:21:34,1:09:49,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,7,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.38749998807907104,1.0,212.9619140625,5.405807018280029,20,,0.09896303713321686,0.09694179892539978,1049.0828857421875,1011.5355834960938,
