run,operation,started,time,status,label,batch_size,epochs,lr,sample_file,hidden_size,loss_train,max_acc_train,loss_test,max_acc_test,acc_test,acc_train,tsample,tsr_stop,sc_true,sc_false,l1_loss_train,l2_loss_train,l1_loss_test,l2_loss_test,network,path,bin_duration,data_path,save_dir,threshold,prob
744de62b,vtsnn_slip:mm_ann,2020-03-18 16:18:50,0:07:08,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=5,8,400,0.0001,5,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
f0a12054,vtsnn_slip:viz_ann,2020-03-18 16:11:32,0:06:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=5,8,400,0.0001,5,30,0.0,1.0,2.9802322831784522e-09,1.0,1.0,1.0,,,,,,,,,,,,,,,
e8cb391d,vtsnn_slip:mm_ann,2020-03-18 16:11:25,0:07:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=4,8,400,0.0001,4,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
8fe9c38d,vtsnn_slip:viz_ann,2020-03-18 16:04:39,0:06:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=4,8,400,0.0001,4,30,0.0,1.0,1.321732952419552e-06,1.0,1.0,1.0,,,,,,,,,,,,,,,
99145bd9,vtsnn_slip:mm_ann,2020-03-18 16:03:59,0:07:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=3,8,400,0.0001,3,30,0.0,1.0,0.06058615446090698,0.949999988079071,0.949999988079071,1.0,,,,,,,,,,,,,,,
bb995481,vtsnn_slip:viz_ann,2020-03-18 15:57:46,0:06:52,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=3,8,400,0.0001,3,30,0.0,1.0,0.07474811375141144,0.949999988079071,0.949999988079071,1.0,,,,,,,,,,,,,,,
d28267e8,vtsnn_slip:mm_ann,2020-03-18 15:56:33,0:07:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=2,8,400,0.0001,2,30,0.0,1.0,4.17232506322307e-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
b77919e1,vtsnn_slip:viz_ann,2020-03-18 15:50:53,0:06:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=2,8,400,0.0001,2,30,1.4901161415892261e-09,1.0,0.0004056926700286567,1.0,1.0,1.0,,,,,,,,,,,,,,,
10d67d7b,vtsnn_slip:mm_ann,2020-03-18 15:49:01,0:07:32,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=1,8,400,0.0001,1,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
9bcc8134,vtsnn_slip:tact_ann,2020-03-18 15:46:58,0:05:00,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=5,8,600,0.0001,5,32,3.0465424060821533e-05,1.0,0.22724071145057678,0.8500000238418579,0.75,1.0,,,,,,,,,,,,,,,
6469d492,vtsnn_slip:viz_ann,2020-03-18 15:43:50,0:07:02,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=1,8,400,0.0001,1,30,0.0,1.0,3.8743017682918435e-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
12913b9b,vtsnn_slip:tact_ann,2020-03-18 15:41:55,0:05:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=4,8,600,0.0001,4,32,1.3485550880432129e-06,1.0,0.17568747699260712,0.949999988079071,0.8500000238418579,1.0,,,,,,,,,,,,,,,
2aca9937,vtsnn_slip:mm_ann,2020-03-18 15:41:21,0:07:39,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=5,8,400,0.0001,5,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
88cfd857,vtsnn_slip:tact_ann,2020-03-18 15:36:54,0:05:00,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=3,8,600,0.0001,3,32,3.3432246709708124e-05,1.0,0.062234677374362946,0.949999988079071,0.8999999761581421,1.0,,,,,,,,,,,,,,,
e1b59a80,vtsnn_slip:viz_ann,2020-03-18 15:36:48,0:07:02,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=5,8,400,0.0001,5,30,0.0,1.0,2.9802322831784522e-09,1.0,1.0,1.0,,,,,,,,,,,,,,,
842b7464,vtsnn_slip:mm_ann,2020-03-18 15:33:59,0:07:22,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=4,8,400,0.0001,4,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
df3aa61d,vtsnn_slip:mm,2020-03-18 15:32:07,0:04:55,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,5,,0.048666663467884064,1.0,1.9733333587646484,1.0,1.0,1.0,150,150,80,5,0.099892757833004,513.944580078125,0.10502910614013672,575.9898681640625,,,,,,,
5c70f160,vtsnn_slip:tact_ann,2020-03-18 15:31:26,0:05:27,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=2,8,600,0.0001,2,32,3.3991411328315735e-05,1.0,0.09786941856145859,1.0,0.8999999761581421,1.0,,,,,,,,,,,,,,,
f2a31154,vtsnn_slip:viz_ann,2020-03-18 15:29:18,0:07:29,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=4,8,400,0.0001,4,30,0.0,1.0,5.602836381513043e-07,1.0,1.0,1.0,,,,,,,,,,,,,,,
9fccb2f5,vtsnn_slip:mm,2020-03-18 15:27:13,0:04:54,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,4,,0.028333334252238274,1.0,1.4122222661972046,1.0,1.0,1.0,150,150,80,5,0.0995689183473587,531.38916015625,0.10415282100439072,573.88720703125,,,,,,,
3c4a65b5,vtsnn_slip:mm_ann,2020-03-18 15:26:21,0:07:37,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=3,8,400,0.0001,3,30,0.0,1.0,0.035890571773052216,0.949999988079071,0.949999988079071,1.0,,,,,,,,,,,,,,,
d1e2634e,vtsnn_slip:tact_ann,2020-03-18 15:25:59,0:05:26,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=1,8,600,0.0001,1,32,7.107481451384956e-06,1.0,0.21225224435329437,0.949999988079071,0.8500000238418579,1.0,,,,,,,,,,,,,,,
5454434f,vtsnn_slip:mm,2020-03-18 15:22:18,0:04:54,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=3 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,3,,0.05499999597668648,1.0,1.846666693687439,1.0,1.0,1.0,150,150,80,5,0.07863622158765793,394.2027282714844,0.07366745918989182,358.96588134765625,,,,,,,
5be32d80,vtsnn_slip:viz_ann,2020-03-18 15:21:55,0:07:22,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=3,8,400,0.0001,3,30,0.0,1.0,0.07686804980039597,0.949999988079071,0.949999988079071,1.0,,,,,,,,,,,,,,,
b2fe3875,vtsnn_slip:tact_ann,2020-03-18 15:20:37,0:05:22,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=5,8,600,0.0001,5,32,4.91216769660241e-06,1.0,0.34586942195892334,0.800000011920929,0.699999988079071,1.0,,,,,,,,,,,,,,,
92646da1,vtsnn_slip:mm_ann,2020-03-18 15:18:52,0:07:29,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=2,8,400,0.0001,2,30,0.0,1.0,1.4901161193847656e-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
7a75e81d,vtsnn_slip:mm,2020-03-18 15:17:19,0:04:59,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=2 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,2,,0.06299999356269836,1.0,0.9366666674613953,1.0,1.0,1.0,150,150,80,5,0.08306538313627243,409.921630859375,0.08274960517883301,396.98114013671875,,,,,,,
9733c539,vtsnn_slip:tact_ann,2020-03-18 15:15:14,0:05:22,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=4,8,600,0.0001,4,32,2.6471539968042634e-05,1.0,0.08005057275295258,1.0,0.949999988079071,1.0,,,,,,,,,,,,,,,
d3735d11,vtsnn_slip:viz_ann,2020-03-18 15:14:40,0:07:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=2,8,400,0.0001,2,30,0.0,1.0,4.471838565223152e-06,1.0,1.0,1.0,,,,,,,,,,,,,,,
0f42406c,vtsnn_slip:mm,2020-03-18 15:12:23,0:04:56,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,1,,0.0560000017285347,1.0,2.014444351196289,1.0,1.0,1.0,150,150,80,5,0.08740907162427902,449.16680908203125,0.0869690477848053,465.94219970703125,,,,,,,
7a8ea4b0,vtsnn_slip:mm_ann,2020-03-18 15:11:33,0:07:18,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=5,8,400,0.0001,5,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
4cc437e3,vtsnn_slip:tact_ann,2020-03-18 15:09:48,0:05:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=3,8,600,0.0001,3,32,1.536644958832767e-05,1.0,0.1018567830324173,0.8999999761581421,0.8999999761581421,1.0,,,,,,,,,,,,,,,
e80cda07,vtsnn_slip:viz_ann,2020-03-18 15:07:28,0:07:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=5,8,400,0.0001,5,30,0.0,1.0,1.1920929132713809e-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
7a95fe21,vtsnn_slip:mm,2020-03-18 15:07:24,0:04:58,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,5,,0.03500000014901161,1.0,0.6544444561004639,1.0,1.0,1.0,150,150,80,5,0.09477747231721878,474.26422119140625,0.09967724978923798,527.6995849609375,,,,,,,
f07e394e,vtsnn_slip:tact_ann,2020-03-18 15:04:33,0:05:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=2,8,600,0.0001,2,32,1.5505031115026213e-05,1.0,0.05300284922122955,1.0,0.949999988079071,1.0,,,,,,,,,,,,,,,
63d91271,vtsnn_slip:mm_ann,2020-03-18 15:04:21,0:07:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=4,8,400,0.0001,4,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
012033a3,vtsnn_slip:mm,2020-03-18 15:02:32,0:04:52,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,4,,0.047333329916000366,1.0,1.2266666889190674,1.0,1.0,1.0,150,150,80,5,0.07681336253881454,327.81414794921875,0.08144912123680115,353.6823425292969,,,,,,,
3e4d3f73,vtsnn_slip:viz_ann,2020-03-18 15:00:28,0:07:00,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=4,8,400,0.0001,4,30,0.0,1.0,3.84598979508155e-06,1.0,1.0,1.0,,,,,,,,,,,,,,,
b62c2245,vtsnn_slip:tact_ann,2020-03-18 14:59:22,0:05:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=5,8,600,0.0001,5,32,5.326420250639785e-06,1.0,0.29534661769866943,0.8999999761581421,0.800000011920929,1.0,,,,,,,,,,,,,,,
54f18a6b,vtsnn_slip:mm,2020-03-18 14:57:45,0:04:46,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=3 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,3,,0.13899999856948853,1.0,1.9111111164093018,1.0,1.0,1.0,150,150,80,5,0.08255844563245773,368.4773254394531,0.07715357840061188,327.67315673828125,,,,,,,
3908ba29,vtsnn_slip:mm_ann,2020-03-18 14:57:27,0:06:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=3,8,400,0.0001,3,30,0.0,1.0,0.03171100467443466,0.949999988079071,0.949999988079071,1.0,,,,,,,,,,,,,,,
b3ec8155,vtsnn_slip:tact_ann,2020-03-18 14:54:19,0:05:02,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=4,8,600,0.0001,4,32,7.94827974459622e-06,1.0,0.0995311290025711,0.949999988079071,0.8999999761581421,1.0,,,,,,,,,,,,,,,
442b20da,vtsnn_slip:viz_ann,2020-03-18 14:53:42,0:06:45,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=3,8,400,0.0001,3,30,0.0,1.0,0.07489104568958282,0.949999988079071,0.949999988079071,1.0,,,,,,,,,,,,,,,
3e8f649f,vtsnn_slip:mm,2020-03-18 14:53:01,0:04:43,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=2 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,2,,0.09066666662693024,1.0,1.4122222661972046,1.0,1.0,1.0,150,150,80,5,0.07762650400400162,373.9311828613281,0.07561534643173218,357.013427734375,,,,,,,
b4788af3,vtsnn_slip:mm_ann,2020-03-18 14:50:39,0:06:47,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=2,8,400,0.0001,2,30,0.0,1.0,5.662441182607836e-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
847a0dba,vtsnn_slip:tact_ann,2020-03-18 14:49:25,0:04:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=3,8,600,0.0001,3,32,3.250949157518335e-05,1.0,0.16211505234241486,0.949999988079071,0.8500000238418579,1.0,,,,,,,,,,,,,,,
444569cd,vtsnn_slip:mm,2020-03-18 14:48:18,0:04:42,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,5,,0.04766666889190674,1.0,1.7011111974716187,1.0,1.0,1.0,150,150,80,5,0.08296775072813034,399.52978515625,0.08937632292509079,467.30682373046875,,,,,,,
547ac915,vtsnn_slip:viz_ann,2020-03-18 14:47:11,0:06:31,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=2,8,400,0.0001,2,30,7.450580707946131e-10,1.0,0.013292868621647358,1.0,0.949999988079071,1.0,,,,,,,,,,,,,,,
29b9a1ac,vtsnn_slip:tact_ann,2020-03-18 14:44:36,0:04:48,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=2,8,600,0.0001,2,32,2.1794810891151428e-05,1.0,0.10063999891281128,1.0,0.8999999761581421,1.0,,,,,,,,,,,,,,,
c62804bd,vtsnn_slip:mm_ann,2020-03-18 14:44:08,0:06:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=1,8,400,0.0001,1,30,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
fc20dba8,vtsnn_slip:mm,2020-03-18 14:43:36,0:04:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,4,,0.20200000703334808,1.0,2.7166666984558105,1.0,1.0,1.0,150,150,80,5,0.0889536440372467,460.9584655761719,0.09785652160644531,519.11083984375,,,,,,,
dfaf71dd,vtsnn_slip:viz_ann,2020-03-18 14:41:40,0:05:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=400 hidden_size=30 lr=0.0001 output_size=2 sample_file=1,8,400,0.0001,1,30,0.0,1.0,2.1457671550706436e-07,1.0,1.0,1.0,,,,,,,,,,,,,,,
ef133e78,vtsnn_slip:tact_ann,2020-03-18 14:41:01,0:03:35,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=600 hidden_size=32 lr=0.0001 output_size=2 sample_file=1,8,600,0.0001,1,32,2.57492069977161e-06,1.0,0.24358738958835602,0.8999999761581421,0.8500000238418579,1.0,,,,,,,,,,,,,,,
18733541,vtsnn_slip:mm,2020-03-18 14:39:33,0:04:02,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=3 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,3,,0.20133332908153534,1.0,3.72444486618042,1.0,1.0,1.0,150,150,80,5,0.09649872034788132,529.5809936523438,0.08856561034917831,465.9512634277344,,,,,,,
632c7c7d,vtsnn_slip:mm,2020-03-18 14:35:29,0:04:04,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=2 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,2,,0.08033333718776703,1.0,1.3977779150009155,1.0,1.0,1.0,150,150,80,5,0.0959015041589737,519.4422607421875,0.09407367557287216,500.29150390625,,,,,,,
7d72cc26,vtsnn_slip:viz,2020-03-18 14:33:48,0:03:55,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,5,,0.12666666507720947,1.0,2.9977777004241943,1.0,1.0,1.0,150,150,80,5,0.03186497837305069,131.7103729248047,0.03568188101053238,153.36514282226562,,,,,,,
851ed18c,vtsnn_slip:mm,2020-03-18 14:31:36,0:03:52,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,1,,0.10833332687616348,1.0,1.6188888549804688,1.0,1.0,1.0,150,150,80,5,0.08765352517366409,457.6657409667969,0.08770053088665009,472.2366638183594,,,,,,,
7f2b8cc1,vtsnn_slip:tact,2020-03-18 14:31:04,0:03:58,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,5,32,0.31666669249534607,1.0,48.95222091674805,0.8500000238418579,0.800000011920929,1.0,150,150,80,5,0.056557293981313705,113.37226867675781,0.05306423828005791,105.40560150146484,,,,,,,
e1a5300a,vtsnn_slip:viz,2020-03-18 14:29:52,0:03:55,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,4,,0.09833332896232605,1.0,0.3422222137451172,1.0,1.0,1.0,150,150,80,5,0.03195919468998909,132.07528686523438,0.03478245437145233,148.66912841796875,,,,,,,
0779ae8d,vtsnn_slip:tact,2020-03-18 14:27:49,0:03:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,4,32,0.29333335161209106,1.0,51.99555587768555,0.949999988079071,0.75,1.0,150,150,80,5,0.05964323505759239,106.7162094116211,0.058194443583488464,101.96484375,,,,,,,
39da604c,vtsnn_slip:viz,2020-03-18 14:26:17,0:03:34,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=3 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,3,,0.24800001084804535,1.0,6.247777462005615,1.0,1.0,1.0,150,150,80,5,0.03294871747493744,138.1359405517578,0.030889682471752167,124.72835540771484,,,,,,,
3d5bfd6f,vtsnn_slip:tact,2020-03-18 14:24:34,0:03:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=3 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,3,32,0.543999969959259,1.0,37.10444641113281,0.8500000238418579,0.800000011920929,1.0,150,150,80,5,0.061864592134952545,127.27656555175781,0.05950520932674408,119.92253112792969,,,,,,,
17185123,vtsnn_slip:viz,2020-03-18 14:22:45,0:03:32,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=2 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,2,,0.16433334350585938,1.0,0.6711111068725586,1.0,1.0,1.0,150,150,80,5,0.03249593824148178,135.5670166015625,0.03222645819187164,132.30923461914062,,,,,,,
f3c717d1,vtsnn_slip:tact,2020-03-18 14:21:20,0:03:13,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=2 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,2,32,0.4436666667461395,1.0,31.78444480895996,0.8999999761581421,0.8999999761581421,1.0,150,150,80,5,0.04747656732797623,88.2455062866211,0.049270838499069214,95.04167175292969,,,,,,,
23954dde,vtsnn_slip:viz,2020-03-18 14:19:15,0:03:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,1,,0.14100001752376556,1.0,0.42888888716697693,1.0,1.0,1.0,150,150,80,5,0.032163240015506744,133.3785400390625,0.034330159425735474,145.6699676513672,,,,,,,
44f8c02a,vtsnn_slip:tact,2020-03-18 14:18:07,0:03:12,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,1,32,0.3113333582878113,1.0,36.0444450378418,0.8999999761581421,0.8500000238418579,1.0,150,150,80,5,0.061294276267290115,110.6810531616211,0.05665798485279083,102.466796875,,,,,,,
4e006347,vtsnn_slip:viz,2020-03-18 14:15:46,0:03:28,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,5,,0.20600000023841858,1.0,3.8988890647888184,1.0,1.0,1.0,150,150,80,5,0.03186497837305069,131.7103729248047,0.03568188101053238,153.36514282226562,,,,,,,
2475769b,vtsnn_slip:tact,2020-03-18 14:14:56,0:03:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=5 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,5,32,0.31700003147125244,1.0,44.727779388427734,0.8999999761581421,0.8500000238418579,1.0,150,150,80,5,0.06597656011581421,139.26895141601562,0.0611979179084301,132.98959350585938,,,,,,,
9111353e,vtsnn_slip:viz,2020-03-18 14:12:21,0:03:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,4,,0.09933333843946457,1.0,0.39444443583488464,1.0,1.0,1.0,150,150,80,5,0.03195919468998909,132.07528686523438,0.03478245437145233,148.66912841796875,,,,,,,
5c383413,vtsnn_slip:tact,2020-03-18 14:11:44,0:03:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=4 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,700,0.001,4,32,0.32366669178009033,1.0,49.785560607910156,1.0,0.8500000238418579,1.0,150,150,80,5,0.05753384903073311,110.1787109375,0.056640625,107.166015625,,,,,,,
67ff860c,vtsnn_slip:viz,2020-03-18 14:08:59,0:03:21,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=500 lr=0.001 output_size=2 sample_file=3 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,8,500,0.001,3,,0.07666667550802231,1.0,2.516666889190674,1.0,1.0,1.0,150,150,80,5,0.03294871747493744,138.1359405517578,0.030889682471752167,124.72835540771484,,,,,,,
